Time (seconds),Lock,Running Time,Light,Acceleration x,Acceleration y,Acceleration z
18.91,18513119,18912788,138,-24,24,-1032
18.94,18513119,18940758,138,-20,24,-1048
18.94,18513119,18944859,138,-36,20,-1044
18.94,18513119,18948863,138,-36,20,-1044
18.95,18513119,18952873,138,-36,20,-1044
18.95,18513119,18956777,138,-36,20,-1044
18.96,18513119,18960796,138,-36,20,-1044
18.96,18513119,18967515,138,-28,16,-1040
18.99,18513119,18992775,138,-28,16,-1036
18.99,18513119,18996776,138,-28,16,-1036
19,18513119,19000776,138,-28,16,-1036
19,18513119,19005044,138,-28,24,-1036
19,18513119,19008784,138,-28,24,-1036
19.01,18513119,19012777,138,-28,24,-1036
19.03,18513119,19036766,137,-32,16,-1040
19.04,18513119,19040790,141,-32,16,-1040
19.04,18513119,19044816,141,-24,16,-1040
19.04,18513119,19048779,141,-24,16,-1040
19.05,18513119,19052946,141,-24,16,-1040
19.05,18513119,19056794,141,-24,16,-1040
19.08,18513119,19080775,138,-28,20,-1032
19.08,18513119,19084776,138,-24,16,-1036
19.08,18513119,19088776,138,-24,16,-1036
19.09,18513119,19092776,138,-24,16,-1036
19.09,18513119,19096777,138,-24,16,-1036
19.1,18513119,19100787,138,-24,16,-1036
19.12,18513119,19124776,137,-36,20,-1032
19.12,18513119,19128776,137,-36,20,-1032
19.13,18513119,19132767,137,-36,20,-1032
19.13,18513119,19136797,137,-36,20,-1032
19.14,18513119,19143293,138,-36,20,-1032
19.14,18513119,19148938,138,-28,20,-1028
19.15,18513119,19152807,138,-28,20,-1028
19.17,18513119,19176775,137,-32,16,-1032
19.18,18513119,19180776,137,-32,16,-1032
19.18,18513119,19184776,137,-32,16,-1032
19.18,18513119,19188776,137,-24,24,-1044
19.19,18513119,19192776,138,-24,24,-1044
19.19,18513119,19196801,138,-24,24,-1044
19.22,18513119,19220776,138,-24,20,-1044
19.22,18513119,19224860,138,-24,20,-1044
19.22,18513119,19228770,138,-32,16,-1032
19.23,18513119,19232792,138,-32,16,-1032
19.23,18513119,19236819,138,-32,16,-1032
19.24,18513119,19240871,138,-32,16,-1032
19.26,18513119,19264786,137,-24,20,-1044
19.26,18513119,19268787,138,-20,24,-1044
19.27,18513119,19272776,138,-20,24,-1044
19.27,18513119,19276776,138,-20,24,-1044
19.28,18513119,19280791,138,-20,24,-1044
19.28,18513119,19284776,138,-20,24,-1044
19.41,18513119,19412775,138,-20,20,-1048
19.41,18513119,19416778,138,-20,20,-1048
19.42,18513119,19423228,138,-20,20,-1048
19.42,18513119,19428777,138,-20,16,-1060
19.43,18513119,19432790,138,-20,16,-1060
19.43,18513119,19436862,138,-20,16,-1060
19.44,18513119,19440872,138,-20,16,-1060
19.46,18513119,19464786,139,-24,24,-1036
19.46,18513119,19468777,137,-28,24,-1032
19.47,18513119,19472779,137,-28,24,-1032
19.47,18513119,19476776,137,-28,24,-1032
19.48,18513119,19480776,137,-28,24,-1032
19.48,18513119,19484776,137,-28,24,-1032
19.5,18513119,19508776,138,-24,20,-1040
19.51,18513119,19512777,138,-24,20,-1040
19.51,18513119,19516777,138,-24,20,-1040
19.52,18513119,19520779,140,-24,20,-1040
19.52,18513119,19524784,140,-24,20,-1040
19.52,18513119,19528799,140,-28,20,-1052
19.55,18513119,19552860,137,-28,20,-1028
19.55,18513119,19556861,137,-28,20,-1028
19.56,18513119,19560787,137,-28,20,-1028
19.56,18513119,19564786,137,-28,20,-1028
19.56,18513119,19568776,136,-20,16,-1024
19.57,18513119,19572776,136,-20,16,-1024
19.59,18513119,19599223,138,-28,20,-1032
19.6,18513119,19604776,138,-28,20,-1032
19.6,18513119,19608777,138,-28,16,-1044
19.61,18513119,19612777,138,-28,16,-1044
19.61,18513119,19616777,138,-28,16,-1044
19.62,18513119,19620769,138,-28,16,-1044
19.62,18513119,19624791,138,-28,16,-1044
19.64,18513119,19648865,137,-24,24,-1032
19.65,18513119,19652920,137,-24,24,-1032
19.65,18513119,19656793,137,-24,24,-1032
19.66,18513119,19660787,137,-24,24,-1032
19.66,18513119,19664776,137,-24,24,-1032
19.66,18513119,19668777,140,-28,20,-1032
19.69,18513119,19692799,139,-28,24,-1048
19.69,18513119,19696777,139,-28,24,-1048
19.7,18513119,19700777,139,-28,24,-1048
19.7,18513119,19704777,139,-28,24,-1048
19.7,18513119,19708777,139,-32,16,-1024
19.71,18513119,19712776,139,-32,16,-1024
19.73,18513119,19736792,138,-28,24,-1032
19.74,18513119,19740809,138,-28,24,-1032
19.74,18513119,19744861,137,-28,24,-1032
19.74,18513119,19748916,137,-32,20,-1032
19.75,18513119,19755223,137,-32,20,-1032
19.76,18513119,19760775,137,-32,20,-1032
19.78,18513119,19784786,141,-24,24,-1024
19.78,18513119,19788777,141,-28,28,-1036
19.79,18513119,19792777,141,-28,28,-1036
19.79,18513119,19796777,141,-28,28,-1036
19.8,18513119,19800777,141,-28,28,-1036
19.8,18513119,19804863,141,-28,28,-1036
19.8,18513119,19808804,141,-32,12,-1040
19.83,18513119,19832779,138,-36,16,-1028
19.83,18513119,19836814,138,-36,16,-1028
19.84,18513119,19840866,138,-36,16,-1028
19.84,18513119,19844928,136,-36,16,-1028
19.84,18513119,19848787,136,-28,16,-1044
19.85,18513119,19852776,136,-28,16,-1044
19.87,18513119,19876775,139,-20,20,-1036
19.88,18513119,19880787,139,-20,20,-1036
19.88,18513119,19884777,139,-20,20,-1036
19.88,18513119,19888777,139,-24,12,-1040
19.89,18513119,19892776,139,-24,12,-1040
19.89,18513119,19896866,141,-24,12,-1040
19.92,18513119,19920872,142,-28,20,-1048
19.92,18513119,19924783,142,-28,20,-1048
19.93,18513119,19931493,142,-24,16,-1036
19.93,18513119,19936870,142,-24,16,-1036
19.94,18513119,19940944,142,-24,16,-1036
19.94,18513119,19944787,137,-24,16,-1036
19.96,18513119,19968775,137,-32,20,-1020
19.97,18513119,19972787,142,-32,20,-1020
19.97,18513119,19976777,142,-32,20,-1020
19.98,18513119,19980777,142,-32,20,-1020
19.98,18513119,19984777,142,-32,20,-1020
19.98,18513119,19988777,142,-28,16,-1040
19.99,18513119,19992776,142,-28,16,-1040
20.01,18513119,20016869,139,-24,16,-1032
20.02,18513119,20020942,136,-24,16,-1032
20.02,18513119,20024801,136,-24,16,-1032
20.02,18513119,20028861,136,-20,24,-1032
20.03,18513119,20032783,136,-20,24,-1032
20.03,18513119,20036794,136,-20,24,-1032
20.06,18513119,20060775,138,-24,20,-1028
20.06,18513119,20064776,138,-24,20,-1028
20.06,18513119,20068788,138,-24,20,-1028
20.07,18513119,20072777,137,-20,20,-1028
20.07,18513119,20076777,137,-20,20,-1028
20.08,18513119,20080780,137,-20,20,-1028
20.1,18513119,20107308,138,-32,20,-1028
20.11,18513119,20112940,138,-32,24,-1036
20.11,18513119,20116792,138,-32,24,-1036
20.12,18513119,20120820,138,-32,24,-1036
20.12,18513119,20124870,138,-32,24,-1036
20.12,18513119,20128934,138,-32,24,-1036
20.26,18513119,20264786,138,-24,20,-1040
20.26,18513119,20268788,138,-24,20,-1040
