Time (seconds),Lock,Running Time,Light,Acceleration x,Acceleration y,Acceleration z
34.15,33393119,34156787,59,-16,24,-1040
34.16,33393119,34163279,59,-16,24,-1040
34.16,33393119,34168800,61,-24,24,-1044
34.17,33393119,34172776,61,-24,24,-1044
34.17,33393119,34176776,61,-24,24,-1044
34.3,33393119,34304776,60,-8,24,-1048
34.3,33393119,34308777,60,-12,24,-1044
34.31,33393119,34312777,60,-12,24,-1044
34.31,33393119,34316776,60,-12,24,-1044
34.32,33393119,34320798,61,-12,24,-1044
34.32,33393119,34324863,61,-12,24,-1044
34.32,33393119,34328873,61,-16,24,-1044
34.35,33393119,34352789,62,-12,16,-1036
34.35,33393119,34356787,62,-12,16,-1036
34.36,33393119,34360776,62,-12,16,-1036
34.36,33393119,34364776,62,-12,16,-1036
34.36,33393119,34368776,62,-12,24,-1036
34.37,33393119,34372777,61,-12,24,-1036
34.39,33393119,34396776,63,-12,24,-1032
34.4,33393119,34400777,63,-12,24,-1032
34.4,33393119,34404777,63,-12,24,-1032
34.4,33393119,34408931,63,-12,20,-1036
34.41,33393119,34412777,63,-12,20,-1036
34.41,33393119,34416811,63,-12,20,-1036
34.42,33393119,34423310,67,-12,20,-1036
34.44,33393119,34448787,63,-12,28,-1044
34.45,33393119,34452776,63,-12,28,-1044
34.45,33393119,34456776,63,-12,28,-1044
34.46,33393119,34460776,63,-12,28,-1044
34.46,33393119,34464776,63,-12,28,-1044
34.46,33393119,34468776,63,-12,24,-1052
34.49,33393119,34492775,67,-8,28,-1036
34.49,33393119,34496777,60,-8,28,-1036
34.5,33393119,34500922,60,-8,28,-1036
34.5,33393119,34504765,60,-8,28,-1036
34.5,33393119,34508800,60,-16,24,-1048
34.51,33393119,34512822,60,-16,24,-1048
34.54,33393119,34540786,67,-16,24,-1040
34.54,33393119,34544787,67,-16,24,-1040
34.54,33393119,34548777,60,-8,24,-1040
34.55,33393119,34552776,60,-8,24,-1040
34.55,33393119,34556780,60,-8,24,-1040
34.56,33393119,34560776,60,-8,24,-1040
34.56,33393119,34564776,60,-8,24,-1040
34.58,33393119,34588870,67,-16,20,-1036
34.59,33393119,34592777,67,-16,20,-1036
34.59,33393119,34596777,62,-16,20,-1036
34.6,33393119,34603272,62,-16,20,-1036
34.6,33393119,34608915,62,-12,20,-1036
34.61,33393119,34612868,62,-12,20,-1036
34.64,33393119,34640786,61,-16,24,-1036
34.64,33393119,34644776,61,-16,24,-1036
34.64,33393119,34648858,60,-12,28,-1040
34.65,33393119,34652776,60,-12,28,-1040
34.65,33393119,34656790,60,-12,28,-1040
34.66,33393119,34660776,60,-12,28,-1040
34.66,33393119,34664776,60,-12,28,-1040
34.68,33393119,34688920,68,-8,24,-1044
34.69,33393119,34692777,68,-8,24,-1044
34.69,33393119,34696776,61,-8,24,-1044
34.7,33393119,34700793,61,-8,24,-1044
34.7,33393119,34704816,61,-8,24,-1044
34.7,33393119,34708944,61,-16,24,-1040
34.73,33393119,34736786,62,-8,28,-1032
34.74,33393119,34740776,62,-8,28,-1032
34.74,33393119,34744776,62,-8,28,-1032
34.74,33393119,34748790,61,-12,20,-1048
34.75,33393119,34752776,61,-12,20,-1048
34.75,33393119,34756776,61,-12,20,-1048
34.76,33393119,34760787,61,-12,20,-1048
34.78,33393119,34787286,62,-12,28,-1028
34.79,33393119,34792772,62,-12,24,-1036
34.79,33393119,34796790,61,-12,24,-1036
34.8,33393119,34800807,61,-12,24,-1036
34.8,33393119,34804862,61,-12,24,-1036
34.8,33393119,34809185,61,-12,20,-1040
34.83,33393119,34832810,62,-12,28,-1036
34.83,33393119,34836776,62,-12,28,-1036
34.84,33393119,34840776,62,-12,28,-1036
34.84,33393119,34844776,62,-12,28,-1036
34.84,33393119,34848776,62,-12,24,-1028
34.85,33393119,34852776,62,-12,24,-1028
34.85,33393119,34856776,62,-12,24,-1028
34.88,33393119,34880776,62,-12,20,-1032
34.88,33393119,34884777,62,-12,20,-1032
34.88,33393119,34888776,62,-12,20,-1032
34.89,33393119,34892768,62,-8,28,-1048
34.89,33393119,34896791,62,-8,28,-1048
34.9,33393119,34900817,62,-8,28,-1048
34.92,33393119,34924801,62,-12,12,-1032
34.92,33393119,34928787,62,-12,12,-1032
34.93,33393119,34932790,62,-8,28,-1040
34.93,33393119,34936776,62,-8,28,-1040
34.94,33393119,34943264,62,-8,28,-1040
34.94,33393119,34948776,67,-8,28,-1040
34.95,33393119,34952777,67,-16,20,-1044
34.97,33393119,34976776,66,-12,24,-1040
34.98,33393119,34980777,66,-12,24,-1040
34.98,33393119,34984777,66,-12,24,-1040
34.98,33393119,34988774,66,-12,24,-1040
34.99,33393119,34992792,66,-4,20,-1032
34.99,33393119,34996810,62,-4,20,-1032
35.02,33393119,35020871,62,-24,24,-1048
35.02,33393119,35024949,68,-24,24,-1048
35.02,33393119,35028787,68,-24,24,-1048
35.03,33393119,35032776,68,-12,24,-1044
35.03,33393119,35036776,68,-12,24,-1044
35.04,33393119,35040776,68,-12,24,-1044
35.17,33393119,35176776,62,-16,32,-1040
35.18,33393119,35180780,62,-16,32,-1040
35.18,33393119,35184780,62,-16,32,-1040
35.18,33393119,35188783,62,-16,32,-1040
35.19,33393119,35192795,62,-12,24,-1040
35.19,33393119,35196867,62,-12,24,-1040
35.2,33393119,35200884,67,-12,24,-1040
35.22,33393119,35224786,63,-12,24,-1032
35.23,33393119,35231316,63,-12,20,-1036
35.23,33393119,35236792,63,-12,20,-1036
35.24,33393119,35240776,63,-12,20,-1036
35.24,33393119,35244776,63,-12,20,-1036
35.24,33393119,35248787,61,-12,20,-1036
35.27,33393119,35272777,61,-16,16,-1036
35.27,33393119,35276777,61,-16,16,-1036
35.28,33393119,35280773,61,-16,16,-1036
35.28,33393119,35284777,61,-16,16,-1036
35.28,33393119,35288856,61,-16,16,-1036
35.29,33393119,35292868,61,-16,20,-1032
35.29,33393119,35296941,61,-16,20,-1032
35.32,33393119,35320786,62,-12,32,-1028
35.32,33393119,35324776,68,-12,32,-1028
35.32,33393119,35328790,68,-12,32,-1028
35.33,33393119,35332777,68,-20,24,-1028
35.33,33393119,35336776,68,-20,24,-1028
35.34,33393119,35340776,68,-20,24,-1028
35.36,33393119,35364775,62,-12,16,-1028
35.36,33393119,35368777,62,-12,16,-1028
35.37,33393119,35372776,62,-12,28,-1040
35.37,33393119,35376756,65,-12,28,-1040
35.38,33393119,35380798,65,-12,28,-1040
35.38,33393119,35387294,65,-12,28,-1040
35.41,33393119,35416786,62,-12,20,-1044
35.42,33393119,35420776,62,-12,20,-1044
35.42,33393119,35424776,62,-12,20,-1044
35.42,33393119,35428776,62,-12,20,-1044
35.43,33393119,35432777,62,-8,20,-1040
35.43,33393119,35436776,62,-8,20,-1040
35.44,33393119,35440776,62,-8,20,-1040
35.46,33393119,35464775,62,-16,28,-1040
35.46,33393119,35468777,62,-16,28,-1040
35.47,33393119,35472804,62,-12,24,-1036
35.47,33393119,35476771,61,-12,24,-1036
35.48,33393119,35480795,61,-12,24,-1036
35.48,33393119,35484871,61,-12,24,-1036
35.5,33393119,35508939,61,-8,24,-1036
35.51,33393119,35512793,61,-16,28,-1036
35.51,33393119,35516776,61,-16,28,-1036
35.52,33393119,35520776,61,-16,28,-1036
35.52,33393119,35524777,61,-16,28,-1036
35.52,33393119,35528776,61,-16,28,-1036
35.53,33393119,35532842,61,-12,24,-1040
35.55,33393119,35556776,63,-20,24,-1048
35.56,33393119,35560777,63,-20,24,-1048
35.56,33393119,35567275,63,-20,24,-1048
35.57,33393119,35572852,63,-8,24,-1040
35.57,33393119,35576808,69,-8,24,-1040
35.58,33393119,35580868,69,-8,24,-1040
35.6,33393119,35604935,63,-20,28,-1040
35.6,33393119,35608787,63,-20,28,-1040
35.61,33393119,35612776,63,-20,20,-1040
35.61,33393119,35616776,63,-20,20,-1040
35.62,33393119,35620776,63,-20,20,-1040
35.62,33393119,35624798,62,-20,20,-1040
35.62,33393119,35628776,62,-20,20,-1040
35.65,33393119,35652776,64,-12,28,-1032
35.65,33393119,35656776,64,-12,28,-1032
35.66,33393119,35660869,64,-12,28,-1032
35.66,33393119,35664779,64,-12,28,-1032
35.66,33393119,35668783,64,-12,28,-1032
35.67,33393119,35672793,64,-8,24,-1048
35.69,33393119,35696873,67,-16,24,-1040
35.7,33393119,35700776,59,-16,24,-1040
35.7,33393119,35704787,59,-16,24,-1040
35.7,33393119,35708776,59,-16,24,-1040
35.71,33393119,35712776,59,-16,16,-1036
35.71,33393119,35716776,59,-16,16,-1036
35.74,33393119,35743278,62,-12,20,-1040
35.74,33393119,35748776,62,-12,20,-1040
35.75,33393119,35752870,60,-12,20,-1040
35.75,33393119,35756777,60,-4,20,-1048
35.76,33393119,35760790,60,-4,20,-1048
35.76,33393119,35764778,60,-4,20,-1048
35.76,33393119,35768791,60,-4,20,-1048
35.79,33393119,35792866,63,-16,28,-1036
35.79,33393119,35796929,63,-12,24,-1028
35.8,33393119,35800787,67,-12,24,-1028
35.8,33393119,35804787,67,-12,24,-1028
35.8,33393119,35808871,67,-12,24,-1028
35.81,33393119,35812776,67,-12,24,-1028
35.83,33393119,35836776,62,-8,28,-1040
35.84,33393119,35840777,62,-8,28,-1040
35.84,33393119,35844777,62,-8,28,-1040
35.84,33393119,35848777,62,-8,28,-1040
35.85,33393119,35852791,67,-8,28,-1040
35.85,33393119,35856765,67,-8,24,-1040
35.86,33393119,35860797,67,-8,24,-1040
35.88,33393119,35884861,59,-12,20,-1052
35.88,33393119,35888877,59,-12,20,-1052
35.89,33393119,35892952,59,-12,20,-1052
35.89,33393119,35899280,59,-20,20,-1044
35.9,33393119,35904776,61,-20,20,-1044
35.9,33393119,35908779,61,-20,20,-1044
36.03,33393119,36036776,60,-12,24,-1028
36.04,33393119,36040777,60,-12,24,-1028
36.04,33393119,36044777,60,-12,24,-1028
36.04,33393119,36048777,60,-12,24,-1028
36.05,33393119,36052777,62,-12,24,-1028
36.05,33393119,36056917,62,-16,20,-1032
36.06,33393119,36060792,62,-16,20,-1032
36.08,33393119,36084788,67,-16,28,-1040
36.08,33393119,36088871,67,-16,28,-1040
36.09,33393119,36092946,67,-16,28,-1040
36.09,33393119,36096787,67,-16,20,-1044
36.1,33393119,36100776,67,-16,20,-1044
36.1,33393119,36104776,61,-16,20,-1044
36.12,33393119,36128776,68,-12,28,-1036
36.13,33393119,36132777,68,-12,28,-1036
36.13,33393119,36136777,68,-12,28,-1040
36.14,33393119,36140777,68,-12,28,-1040
36.14,33393119,36144777,68,-12,28,-1040
36.14,33393119,36148777,68,-12,28,-1040
36.17,33393119,36176790,61,-16,20,-1032
36.18,33393119,36183248,61,-16,20,-1032
36.18,33393119,36188922,61,-16,20,-1032
36.19,33393119,36192787,61,-16,20,-1032
36.19,33393119,36196787,61,-4,28,-1032
36.2,33393119,36200776,61,-4,28,-1032
36.2,33393119,36204815,62,-4,28,-1032
36.22,33393119,36228776,68,-16,20,-1040
36.23,33393119,36232777,68,-16,20,-1040
36.23,33393119,36236777,68,-12,16,-1036
36.24,33393119,36240953,68,-12,16,-1036
36.24,33393119,36244777,68,-12,16,-1036
36.24,33393119,36248777,68,-12,16,-1036
36.27,33393119,36272926,59,-16,24,-1032
36.27,33393119,36276800,61,-12,20,-1036
36.28,33393119,36280806,61,-12,20,-1036
36.28,33393119,36284869,61,-12,20,-1036
36.28,33393119,36288888,61,-12,20,-1036
36.29,33393119,36292787,61,-12,20,-1036
36.29,33393119,36296787,61,-16,24,-1032
36.32,33393119,36320775,67,-12,24,-1048
36.32,33393119,36324788,67,-12,24,-1048
36.32,33393119,36328777,61,-12,24,-1048
36.33,33393119,36332941,61,-12,24,-1048
36.33,33393119,36339313,61,-8,24,-1028
36.34,33393119,36344776,61,-8,24,-1028
36.36,33393119,36368919,67,-8,24,-1052
36.37,33393119,36372792,67,-8,24,-1052
36.37,33393119,36377117,60,-12,20,-1048
36.38,33393119,36380865,60,-12,20,-1048
36.38,33393119,36384927,60,-12,20,-1048
36.38,33393119,36388875,60,-12,20,-1048
36.39,33393119,36392776,60,-12,20,-1048
36.41,33393119,36416843,62,-12,24,-1040
36.42,33393119,36420784,62,-12,24,-1040
36.42,33393119,36424777,62,-12,24,-1040
36.42,33393119,36428777,62,-12,24,-1040
36.43,33393119,36432777,62,-12,24,-1040
36.43,33393119,36436777,62,-20,24,-1044
36.46,33393119,36460877,62,-12,32,-1036
36.46,33393119,36464778,62,-12,32,-1036
36.46,33393119,36468789,62,-12,32,-1036
36.47,33393119,36472862,62,-12,32,-1036
36.47,33393119,36477132,62,-12,20,-1040
36.48,33393119,36480786,66,-12,20,-1040
36.5,33393119,36508788,68,-8,28,-1048
36.51,33393119,36512787,68,-8,28,-1048
36.52,33393119,36519304,68,-12,24,-1028
36.52,33393119,36524776,68,-12,24,-1028
36.52,33393119,36528777,60,-12,24,-1028
36.53,33393119,36532777,60,-12,24,-1028
36.53,33393119,36536777,60,-16,24,-1028
36.56,33393119,36560775,62,-20,32,-1036
36.56,33393119,36564792,62,-20,32,-1036
36.56,33393119,36568820,62,-20,32,-1036
36.57,33393119,36572860,62,-20,32,-1036
36.57,33393119,36576934,62,-8,32,-1044
36.58,33393119,36580790,67,-8,32,-1044
36.6,33393119,36604775,67,-16,28,-1036
36.6,33393119,36608790,67,-16,28,-1036
36.61,33393119,36612777,67,-16,28,-1036
36.61,33393119,36616777,67,-16,28,-1036
36.62,33393119,36620777,67,-16,24,-1036
36.62,33393119,36624777,67,-16,24,-1036
36.62,33393119,36628777,62,-16,24,-1036
36.65,33393119,36652926,62,-12,20,-1040
36.65,33393119,36656797,61,-12,20,-1040
36.66,33393119,36660814,61,-12,24,-1040
36.66,33393119,36664795,61,-12,24,-1040
36.66,33393119,36668927,61,-12,24,-1040
36.67,33393119,36675279,61,-12,24,-1040
36.7,33393119,36700776,67,-20,28,-1036
36.7,33393119,36704788,60,-20,28,-1036
36.7,33393119,36708777,60,-20,28,-1036
36.71,33393119,36712777,60,-20,28,-1036
36.71,33393119,36716777,60,-20,28,-1036
36.72,33393119,36720777,60,-16,28,-1048
36.72,33393119,36724777,60,-16,28,-1048
36.74,33393119,36748926,62,-4,24,-1024
36.75,33393119,36752798,62,-4,24,-1024
36.75,33393119,36756814,60,-4,24,-1024
36.76,33393119,36760866,60,-16,24,-1036
36.76,33393119,36764931,60,-16,24,-1036
36.76,33393119,36768787,60,-16,24,-1036
36.9,33393119,36904787,61,-16,24,-1048
36.9,33393119,36908777,61,-16,24,-1048
36.91,33393119,36912791,61,-16,24,-1048
36.91,33393119,36916777,61,-16,24,-1048
36.92,33393119,36920777,61,-12,24,-1036
36.92,33393119,36924777,61,-12,24,-1036
36.95,33393119,36952944,62,-16,24,-1036
36.95,33393119,36956795,61,-16,24,-1036
36.96,33393119,36960857,61,-16,24,-1040
36.96,33393119,36967307,61,-16,24,-1040
36.97,33393119,36972786,61,-16,24,-1040
36.97,33393119,36976776,61,-16,24,-1040
36.98,33393119,36980776,63,-12,24,-1032
37,33393119,37004788,62,-12,20,-1032
37,33393119,37008777,62,-12,20,-1032
37.01,33393119,37012777,62,-12,20,-1032
37.01,33393119,37016777,62,-12,20,-1032
37.02,33393119,37020777,62,-16,16,-1016
37.02,33393119,37024777,62,-16,16,-1016
37.04,33393119,37048939,67,-12,24,-1032
37.05,33393119,37052790,67,-12,24,-1032
37.05,33393119,37056818,62,-12,24,-1032
37.06,33393119,37060796,62,-12,24,-1032
37.06,33393119,37064932,62,-12,24,-1032
37.06,33393119,37068793,62,-12,24,-1032
37.07,33393119,37072787,62,-12,24,-1032
37.09,33393119,37096786,66,-12,24,-1036
37.1,33393119,37100777,66,-12,20,-1036
37.1,33393119,37104777,66,-12,20,-1036
37.1,33393119,37108777,65,-12,20,-1036
37.11,33393119,37112777,65,-12,20,-1036
37.11,33393119,37116777,65,-12,20,-1036
37.14,33393119,37143440,60,-20,28,-1032
37.14,33393119,37148790,60,-20,28,-1032
37.15,33393119,37152818,60,-20,28,-1032
37.15,33393119,37156870,63,-20,28,-1032
37.16,33393119,37160936,63,-12,24,-1044
37.16,33393119,37164787,63,-12,24,-1044
37.19,33393119,37192775,62,-4,24,-1036
37.19,33393119,37196787,62,-4,24,-1036
37.2,33393119,37200777,62,-12,24,-1040
37.2,33393119,37204777,62,-12,24,-1040
37.2,33393119,37208777,66,-12,24,-1040
37.21,33393119,37212777,66,-12,24,-1040
37.21,33393119,37216791,66,-12,24,-1040
37.24,33393119,37241001,62,-12,24,-1036
37.24,33393119,37244798,62,-12,24,-1036
37.24,33393119,37248867,62,-12,24,-1036
37.25,33393119,37252872,62,-12,24,-1036
37.25,33393119,37256947,61,-12,24,-1036
37.26,33393119,37260787,61,-16,28,-1040
37.28,33393119,37284776,63,-12,16,-1048
37.28,33393119,37288787,63,-12,16,-1048
37.29,33393119,37292777,63,-12,16,-1048
37.29,33393119,37296777,63,-12,16,-1048
37.3,33393119,37303279,63,-12,16,-1048
37.3,33393119,37308790,61,-12,16,-1048
37.31,33393119,37312776,61,-12,16,-1048
37.33,33393119,37336798,63,-16,20,-1036
37.34,33393119,37341096,63,-16,24,-1028
37.34,33393119,37344870,63,-16,24,-1028
37.34,33393119,37348926,63,-16,24,-1028
37.35,33393119,37352787,63,-16,24,-1028
37.35,33393119,37356787,67,-16,24,-1028
37.38,33393119,37380775,67,-16,36,-1040
37.38,33393119,37384787,62,-16,36,-1040
37.38,33393119,37388777,62,-16,36,-1040
37.39,33393119,37392872,62,-16,36,-1040
37.39,33393119,37396777,62,-16,36,-1040
37.4,33393119,37400777,62,-12,20,-1036
37.42,33393119,37428870,67,-12,16,-1032
37.43,33393119,37432778,60,-12,16,-1032
37.43,33393119,37436810,60,-12,16,-1032
37.44,33393119,37440858,60,-16,24,-1036
37.44,33393119,37444945,60,-16,24,-1036
37.44,33393119,37448776,60,-16,24,-1036
37.45,33393119,37452787,60,-16,24,-1036
37.47,33393119,37476775,62,-12,20,-1044
37.48,33393119,37483238,60,-16,16,-1036
37.48,33393119,37488776,60,-16,16,-1036
37.49,33393119,37492780,60,-16,16,-1036
37.49,33393119,37496777,60,-16,16,-1036
37.5,33393119,37500777,60,-16,16,-1036
37.52,33393119,37524870,63,-16,20,-1040
37.52,33393119,37528944,63,-16,20,-1040
37.53,33393119,37532795,61,-16,20,-1040
37.53,33393119,37536857,61,-16,20,-1040
37.54,33393119,37540878,61,-16,20,-1040
37.54,33393119,37544781,61,-16,24,-1032
37.54,33393119,37548787,61,-16,24,-1032
37.57,33393119,37572775,62,-8,24,-1044
37.57,33393119,37576787,62,-8,24,-1044
37.58,33393119,37580784,62,-8,24,-1044
37.58,33393119,37584780,60,-12,32,-1036
37.58,33393119,37588777,60,-12,32,-1036
37.59,33393119,37592777,60,-12,32,-1036
37.61,33393119,37616862,60,-12,24,-1044
37.62,33393119,37620878,60,-12,24,-1044
37.62,33393119,37624948,60,-4,24,-1036
37.62,33393119,37628797,60,-4,24,-1036
37.63,33393119,37632860,62,-4,24,-1036
37.63,33393119,37639308,62,-4,24,-1036
37.64,33393119,37644787,62,-16,24,-1044
37.77,33393119,37772786,61,-16,28,-1036
37.77,33393119,37776787,61,-16,28,-1036
37.78,33393119,37780777,61,-16,28,-1036
37.78,33393119,37784777,60,-16,24,-1032
37.78,33393119,37788808,60,-16,24,-1032
37.79,33393119,37792777,60,-16,24,-1032
37.81,33393119,37816776,60,-20,20,-1052
37.82,33393119,37820939,60,-20,20,-1052
37.82,33393119,37824794,60,-16,20,-1036
37.82,33393119,37828822,60,-16,20,-1036
37.83,33393119,37832863,62,-16,20,-1036
37.83,33393119,37836935,62,-16,20,-1036
37.86,33393119,37864775,62,-12,24,-1040
37.86,33393119,37868787,62,-12,24,-1040
37.87,33393119,37872777,62,-12,24,-1040
37.87,33393119,37876777,62,-12,24,-1040
37.88,33393119,37880777,62,-12,24,-1040
37.88,33393119,37884777,61,-12,28,-1044
37.88,33393119,37888780,61,-12,28,-1044
37.91,33393119,37912867,61,-20,24,-1032
37.91,33393119,37916783,61,-20,24,-1032
37.92,33393119,37923301,61,-12,24,-1024
37.92,33393119,37928870,61,-12,24,-1024
37.93,33393119,37932944,61,-12,24,-1024
37.93,33393119,37936787,62,-12,24,-1024
37.96,33393119,37960775,64,-8,24,-1044
37.96,33393119,37964802,64,-16,20,-1024
37.96,33393119,37968777,64,-16,20,-1024
37.97,33393119,37972872,64,-16,20,-1024
37.97,33393119,37976777,64,-16,20,-1024
37.98,33393119,37980777,64,-16,20,-1024
37.98,33393119,37984777,59,-12,24,-1044
38,33393119,38008929,62,-12,24,-1036
38.01,33393119,38012946,62,-12,24,-1036
38.01,33393119,38016810,62,-12,24,-1036
38.02,33393119,38020869,62,-12,24,-1036
38.02,33393119,38024875,62,-8,24,-1044
38.02,33393119,38028778,62,-8,24,-1044
38.05,33393119,38052775,67,-12,20,-1032
38.05,33393119,38056776,67,-12,20,-1032
38.06,33393119,38060787,61,-12,20,-1032
38.06,33393119,38064777,61,-12,20,-1036
38.06,33393119,38068777,61,-12,20,-1036
38.07,33393119,38072783,61,-12,20,-1036
38.07,33393119,38079280,61,-12,20,-1036
38.1,33393119,38104991,59,-12,24,-1048
38.1,33393119,38108821,59,-12,24,-1048
38.11,33393119,38112864,59,-12,24,-1048
38.11,33393119,38116870,59,-12,24,-1048
38.12,33393119,38120945,59,-12,24,-1048
38.12,33393119,38124787,59,-12,24,-1036
38.14,33393119,38148775,62,-12,28,-1036
38.15,33393119,38152787,62,-12,28,-1036
38.15,33393119,38156787,62,-12,28,-1036
38.16,33393119,38160777,62,-12,28,-1036
38.16,33393119,38164780,62,-12,24,-1044
38.16,33393119,38168776,62,-12,24,-1044
38.19,33393119,38192874,62,-12,28,-1032
38.19,33393119,38196934,62,-12,28,-1032
38.2,33393119,38200798,62,-12,28,-1032
38.2,33393119,38204816,62,-20,24,-1052
38.2,33393119,38208871,62,-20,24,-1052
38.21,33393119,38212946,60,-20,24,-1052
38.21,33393119,38216787,60,-20,24,-1052
38.24,33393119,38240775,62,-8,24,-1036
38.24,33393119,38244787,62,-12,16,-1036
38.24,33393119,38248777,62,-12,16,-1036
38.25,33393119,38255214,62,-12,16,-1036
38.26,33393119,38260776,60,-12,16,-1036
38.26,33393119,38264777,60,-8,28,-1032
38.28,33393119,38288866,62,-16,24,-1024
38.29,33393119,38292931,62,-16,24,-1024
38.29,33393119,38296794,62,-16,24,-1024
38.3,33393119,38300811,62,-16,24,-1024
38.3,33393119,38304862,62,-16,24,-1024
38.3,33393119,38308925,62,-12,16,-1036
38.31,33393119,38312876,67,-12,16,-1036
38.33,33393119,38336775,61,-8,20,-1032
38.34,33393119,38340793,61,-8,20,-1032
38.34,33393119,38344787,61,-8,20,-1032
38.34,33393119,38348783,61,-16,24,-1032
38.35,33393119,38352777,61,-16,24,-1032
38.35,33393119,38356777,61,-16,24,-1032
38.38,33393119,38380813,66,-12,28,-1040
38.38,33393119,38384888,58,-12,28,-1040
38.38,33393119,38388934,58,-12,24,-1040
38.39,33393119,38392795,58,-12,24,-1040
38.39,33393119,38396883,58,-12,24,-1040
38.4,33393119,38400867,58,-12,24,-1040
38.42,33393119,38428775,67,-12,16,-1036
38.43,33393119,38435287,62,-12,16,-1036
38.44,33393119,38440790,62,-12,16,-1036
