Time (seconds),Lock,Running Time,Light,Acceleration x,Acceleration y,Acceleration z
26.7,25953118,26700874,151,-224,336,-1200
26.7,25953118,26704869,151,-224,336,-1200
26.7,25953118,26708958,151,208,96,-872
26.71,25953118,26712787,151,208,96,-872
26.71,25953118,26716776,151,208,96,-872
26.72,25953118,26720776,151,208,96,-872
26.84,25953118,26848825,145,-288,124,-156
26.85,25953118,26852776,145,-288,124,-156
26.85,25953118,26856779,145,-288,124,-156
26.86,25953118,26860776,145,-288,124,-156
26.86,25953118,26864776,145,-288,124,-156
26.86,25953118,26868776,145,-56,16,-1520
26.89,25953118,26892794,147,100,-116,-740
26.89,25953118,26896812,147,100,-116,-740
26.9,25953118,26900864,143,100,-116,-740
26.9,25953118,26904792,143,100,-116,-740
26.9,25953118,26908787,143,616,180,-568
26.91,25953118,26912804,143,616,180,-568
26.93,25953118,26936786,141,392,-360,-400
26.94,25953118,26940787,141,392,-360,-400
26.94,25953118,26944777,141,392,-360,-400
26.94,25953118,26948778,142,-392,-132,-1168
26.95,25953118,26952777,142,-392,-132,-1168
26.95,25953118,26956776,142,-392,-132,-1168
26.98,25953118,26980877,142,-356,128,-300
26.98,25953118,26984779,142,-356,128,-300
26.98,25953118,26988790,142,-756,-268,-1180
26.99,25953118,26992862,142,-756,-268,-1180
26.99,25953118,26996881,142,-756,-268,-1180
27,25953118,27004788,143,-756,-268,-1180
27.02,25953118,27028775,141,-156,-232,-1124
27.03,25953118,27032942,141,-156,-232,-1124
27.03,25953118,27036776,141,-156,-232,-1124
27.04,25953118,27040776,141,-156,-232,-1124
27.04,25953118,27044776,141,-156,-232,-1124
27.04,25953118,27048776,141,516,-80,-1184
27.07,25953118,27072868,140,-244,64,-844
27.07,25953118,27076787,141,-244,64,-844
27.08,25953118,27080811,141,-244,64,-844
27.08,25953118,27084861,141,-244,64,-844
27.08,25953118,27088867,141,488,216,-2040
27.09,25953118,27092786,141,488,216,-2040
27.11,25953118,27116774,140,-296,248,-548
27.12,25953118,27120775,140,-296,248,-548
27.12,25953118,27124945,141,-296,248,-548
27.12,25953118,27128776,141,92,-1400,-1312
27.13,25953118,27132776,141,92,-1400,-1312
27.13,25953118,27136776,141,92,-1400,-1312
27.16,25953118,27160791,136,152,364,-760
27.16,25953118,27164861,136,152,364,-760
27.16,25953118,27168872,136,172,168,-1332
27.17,25953118,27172775,136,172,168,-1332
27.18,25953118,27180867,137,172,168,-1332
27.18,25953118,27184875,137,172,168,-1332
27.2,25953118,27208775,138,152,-120,-600
27.21,25953118,27212775,138,152,-120,-600
27.21,25953118,27216776,138,152,-120,-600
27.22,25953118,27220787,138,152,-120,-600
27.22,25953118,27224777,135,152,-120,-600
27.22,25953118,27228796,135,172,224,-856
27.25,25953118,27252795,136,-588,-372,-1692
27.25,25953118,27256809,136,-588,-372,-1692
27.26,25953118,27260861,136,-588,-372,-1692
27.26,25953118,27264931,136,-588,-372,-1692
27.26,25953118,27269092,136,92,204,-1084
27.27,25953118,27272813,136,92,204,-1084
27.29,25953118,27296775,136,284,304,-1072
27.3,25953118,27300790,139,284,304,-1072
27.3,25953118,27304776,139,284,304,-1072
27.3,25953118,27308790,139,60,64,-2000
27.31,25953118,27312776,139,60,64,-2000
27.31,25953118,27316787,139,60,64,-2000
27.34,25953118,27344775,123,2040,2040,-2040
27.34,25953118,27348760,123,1044,0,-48
27.35,25953118,27352776,121,1044,0,-48
27.36,25953118,27360920,121,1044,0,-48
27.36,25953118,27364788,121,1044,0,-48
27.36,25953118,27369094,121,740,-44,-1216
27.37,25953118,27372875,121,740,-44,-1216
27.39,25953118,27396774,107,-328,1028,-1264
27.4,25953118,27400777,106,-328,1028,-1264
27.4,25953118,27404775,106,-328,1028,-1264
27.4,25953118,27408786,106,-460,-564,-728
27.41,25953118,27416775,106,-460,-564,-728
27.42,25953118,27420776,106,-460,-564,-728
27.44,25953118,27444788,91,-204,-752,-900
27.44,25953118,27448861,91,-316,-508,-308
27.45,25953118,27452776,86,-316,-508,-308
27.45,25953118,27456785,86,-316,-508,-308
27.46,25953118,27460795,86,-316,-508,-308
27.46,25953118,27464874,86,-316,-508,-308
27.48,25953118,27488774,92,56,-476,-520
27.49,25953118,27492775,92,-128,-540,-788
27.49,25953118,27496775,92,-128,-540,-788
27.5,25953118,27500786,92,-128,-540,-788
27.5,25953118,27504783,107,-128,-540,-788
27.5,25953118,27508776,107,-128,-540,-788
27.53,25953118,27535247,126,984,2040,-2040
27.54,25953118,27540775,126,984,2040,-2040
27.54,25953118,27544868,126,984,2040,-2040
27.54,25953118,27548942,126,984,2040,-2040
27.55,25953118,27552795,140,-76,280,144
27.55,25953118,27556860,140,-76,280,144
27.69,25953118,27692775,134,168,-216,-756
27.69,25953118,27696776,134,168,-216,-756
27.7,25953118,27700787,134,168,-216,-756
27.7,25953118,27704790,132,168,-216,-756
27.7,25953118,27708776,132,168,-216,-756
