time_ax,theoretical_ax
2.90000000000000002e-05,1.24761148135758959
0.063739000000000004,1.24761148135758959
0.0677500000000000047,1.24761148135758959
0.0756840000000000013,1.24761148135758959
0.0796970000000000039,1.24761148135758959
0.103751999999999997,1.24761148135758959
0.107657000000000003,1.24761148135758959
0.111662999999999998,1.24761148135758959
0.115656999999999996,1.24761148135758959
0.119667999999999997,1.24761148135758959
0.123664999999999997,1.24761148135758959
0.14765700000000001,1.24761148135758959
0.15165300000000001,1.24761148135758959
0.155676000000000009,1.24761148135758959
0.159682999999999992,1.24761148135758959
0.163749000000000006,1.24761148135758959
0.167821999999999999,1.24761148135758959
0.171672999999999992,1.24761148135758959
0.195655999999999997,1.24761148135758959
0.199657000000000001,1.24761148135758959
0.203671999999999992,1.24761148135758959
0.207657000000000008,1.24761148135758959
0.211658000000000013,1.24761148135758959
0.215667999999999999,1.24761148135758959
0.239656000000000008,1.24761148135758959
0.243658000000000013,1.24761148135758959
0.251678000000000013,1.24761148135758959
0.255689,1.24761148135758959
0.259743999999999975,1.24761148135758959
0.26380300000000001,1.24761148135758959
0.287820999999999994,1.24761148135758959
0.291657999999999973,1.24761148135758959
0.295657000000000003,1.24761148135758959
0.299657000000000007,1.24761148135758959
0.30365700000000001,1.24761148135758959
0.307657000000000014,1.24761148135758959
0.311657000000000017,1.24761148135758959
0.335656999999999983,1.24761148135758959
0.339658000000000015,1.24761148135758959
0.343660999999999994,1.24761148135758959
0.347663,1.24761148135758959
0.351679999999999993,1.24761148135758959
0.355748999999999982,1.24761148135758959
0.379825000000000024,1.24761148135758959
0.383668000000000009,1.24761148135758959
0.387674999999999992,1.24761148135758959
0.391656999999999977,1.24761148135758959
0.395656999999999981,1.24761148135758959
0.399658000000000013,1.24761148135758959
0.407677999999999985,1.24761148135758959
0.431759000000000004,1.24761148135758959
0.435748000000000024,1.24761148135758959
0.439657999999999993,1.24761148135758959
0.443670999999999982,1.24761148135758959
0.447682000000000024,1.24761148135758959
0.451824000000000003,1.24761148135758959
0.475667000000000006,1.24761148135758959
