Time (seconds),Lock,Running Time,Light,Acceleration x,Acceleration y,Acceleration z
24.05,23473118,24056933,0,-108,56,-1016
24.06,23473118,24060863,0,-108,56,-1016
24.06,23473118,24064870,0,-112,56,-1032
24.08,23473118,24088774,0,-116,64,-1016
24.09,23473118,24092775,0,-116,64,-1016
24.1,23473118,24100788,0,-116,64,-1016
24.1,23473118,24104776,0,-108,64,-1016
24.1,23473118,24108776,0,-108,64,-1016
24.11,23473118,24112776,0,-108,64,-1016
24.11,23473118,24116777,0,-108,64,-1016
24.14,23473118,24140866,0,-112,56,-1028
24.14,23473118,24144876,0,-112,56,-1028
24.14,23473118,24148790,0,-116,56,-1024
24.15,23473118,24152797,0,-116,56,-1024
24.15,23473118,24156884,0,-116,56,-1024
24.16,23473118,24160925,0,-116,56,-1024
24.18,23473118,24184865,0,-112,60,-1040
24.18,23473118,24188776,0,-112,56,-1024
24.19,23473118,24192775,0,-112,56,-1024
24.19,23473118,24196787,0,-112,56,-1024
24.2,23473118,24200776,0,-112,56,-1024
24.2,23473118,24204776,0,-112,56,-1024
24.22,23473118,24228788,0,-116,60,-1016
24.23,23473118,24232799,0,-116,60,-1016
24.23,23473118,24236862,0,-116,60,-1016
24.24,23473118,24240878,0,-116,60,-1016
24.24,23473118,24244780,0,-116,60,-1016
24.25,23473118,24248802,0,-112,56,-1028
24.25,23473118,24256885,0,-112,56,-1028
24.38,23473118,24384774,0,-116,64,-1020
24.38,23473118,24388776,0,-112,56,-1032
24.39,23473118,24392775,0,-112,56,-1032
24.39,23473118,24396792,0,-112,56,-1032
24.4,23473118,24400776,0,-112,56,-1032
24.4,23473118,24404779,0,-112,56,-1032
24.42,23473118,24428789,0,-116,60,-1032
24.43,23473118,24432808,0,-116,60,-1032
24.43,23473118,24436868,0,-116,60,-1032
24.44,23473118,24440919,0,-116,60,-1032
24.44,23473118,24444792,0,-116,60,-1032
24.44,23473118,24448799,0,-112,64,-1020
24.45,23473118,24452918,0,-112,64,-1020
24.47,23473118,24476774,0,-116,60,-1024
24.48,23473118,24480775,0,-116,60,-1024
24.48,23473118,24484775,0,-116,60,-1024
24.48,23473118,24488775,0,-120,64,-1028
24.49,23473118,24492786,0,-120,64,-1028
24.49,23473118,24496785,0,-120,64,-1028
24.52,23473118,24520774,0,-116,52,-1024
24.52,23473118,24524773,0,-116,52,-1024
24.53,23473118,24528796,0,-116,56,-1024
24.53,23473118,24536875,0,-116,56,-1024
24.54,23473118,24540777,0,-116,56,-1024
24.54,23473118,24544795,0,-116,56,-1024
24.57,23473118,24572775,0,-120,56,-1032
24.57,23473118,24576776,0,-120,56,-1032
24.58,23473118,24580869,0,-120,56,-1032
24.58,23473118,24584775,0,-120,56,-1032
24.58,23473118,24588787,0,-108,52,-1044
24.59,23473118,24592787,0,-108,52,-1044
24.59,23473118,24596776,0,-108,52,-1044
24.62,23473118,24620784,0,-116,56,-1032
24.62,23473118,24624797,0,-116,56,-1032
24.62,23473118,24628870,0,-116,56,-1040
24.63,23473118,24632882,0,-116,56,-1040
24.63,23473118,24636792,0,-116,56,-1040
24.64,23473118,24640797,0,-116,56,-1040
24.66,23473118,24664774,0,-116,56,-1020
24.66,23473118,24668775,0,-112,52,-1032
24.67,23473118,24672869,0,-112,52,-1032
24.67,23473118,24676775,0,-112,52,-1032
24.68,23473118,24680778,0,-112,52,-1032
24.68,23473118,24684787,0,-112,52,-1032
24.69,23473118,24688776,0,-116,60,-1032
24.71,23473118,24716781,0,-120,60,-1036
24.72,23473118,24720793,0,-120,60,-1036
24.72,23473118,24724866,0,-120,60,-1036
24.72,23473118,24728794,0,-116,60,-1032
24.73,23473118,24732785,0,-116,60,-1032
24.73,23473118,24736810,0,-116,60,-1032
24.76,23473118,24760774,0,-112,52,-1024
24.76,23473118,24764775,0,-112,52,-1024
24.76,23473118,24768775,0,-120,56,-1032
24.77,23473118,24772777,0,-120,56,-1032
24.77,23473118,24776775,0,-120,56,-1032
24.78,23473118,24780787,0,-120,56,-1032
24.8,23473118,24804775,0,-120,60,-1036
24.8,23473118,24808820,0,-112,52,-1028
24.81,23473118,24812796,0,-112,52,-1028
24.81,23473118,24816813,0,-112,52,-1028
24.82,23473118,24820864,0,-112,52,-1028
24.82,23473118,24824927,0,-112,52,-1028
24.82,23473118,24829089,0,-112,64,-1032
24.85,23473118,24852775,0,-116,52,-1024
24.85,23473118,24856917,0,-116,52,-1024
24.86,23473118,24860775,0,-116,52,-1024
24.86,23473118,24864775,0,-116,52,-1024
24.87,23473118,24872785,0,-120,64,-1028
24.87,23473118,24876787,0,-120,64,-1028
24.9,23473118,24900775,0,-116,52,-1040
24.9,23473118,24904777,0,-116,52,-1040
24.9,23473118,24909107,0,-108,64,-1032
24.91,23473118,24912811,0,-108,64,-1032
24.91,23473118,24916867,0,-108,64,-1032
24.92,23473118,24920877,0,-108,64,-1032
24.92,23473118,24924785,0,-108,64,-1032
24.94,23473118,24949192,0,-108,56,-1032
24.95,23473118,24952775,0,-108,56,-1032
24.95,23473118,24956790,0,-108,56,-1032
24.96,23473118,24960775,0,-108,56,-1032
24.96,23473118,24964775,0,-108,56,-1032
24.96,23473118,24968775,0,-120,56,-1036
24.99,23473118,24992775,0,-112,56,-1020
24.99,23473118,24996776,0,-112,56,-1020
25,23473118,25000776,0,-112,56,-1020
25,23473118,25004773,0,-112,56,-1020
25,23473118,25008796,0,-124,60,-1048
25.01,23473118,25012782,0,-124,60,-1048
25.04,23473118,25040785,0,-116,56,-1028
25.04,23473118,25044775,0,-116,56,-1028
25.05,23473118,25052775,0,-112,60,-1036
25.05,23473118,25056775,0,-112,60,-1036
25.06,23473118,25060775,0,-112,60,-1036
25.06,23473118,25064775,0,-112,60,-1036
25.06,23473118,25068787,0,-112,60,-1036
25.09,23473118,25092775,0,-124,56,-1040
25.09,23473118,25096776,0,-124,56,-1040
25.1,23473118,25100778,0,-124,56,-1040
25.1,23473118,25104793,0,-124,56,-1040
25.1,23473118,25108863,0,-124,56,-1040
25.11,23473118,25112874,0,-112,64,-1036
25.24,23473118,25248774,0,-112,60,-1020
25.25,23473118,25252874,0,-116,60,-1024
25.25,23473118,25256775,0,-116,60,-1024
25.26,23473118,25260789,0,-116,60,-1024
25.26,23473118,25264775,0,-116,60,-1024
25.26,23473118,25268787,0,-116,60,-1024
25.27,23473118,25272776,0,-116,56,-1032
25.29,23473118,25296762,0,-120,60,-1032
25.3,23473118,25300776,0,-120,60,-1032
25.3,23473118,25304813,0,-120,60,-1032
25.3,23473118,25308865,0,-120,60,-1032
25.31,23473118,25312927,0,-116,60,-1028
25.32,23473118,25320803,0,-116,60,-1028
25.34,23473118,25344774,0,-116,60,-1044
25.34,23473118,25348775,0,-116,60,-1044
25.35,23473118,25352790,0,-116,60,-1032
25.35,23473118,25356776,0,-116,60,-1032
25.36,23473118,25360775,0,-116,60,-1032
25.36,23473118,25364786,0,-116,60,-1032
25.38,23473118,25388775,0,-112,56,-1028
25.39,23473118,25392795,0,-120,52,-1020
25.39,23473118,25396785,0,-120,52,-1020
25.4,23473118,25400821,0,-120,52,-1020
25.4,23473118,25404868,0,-120,52,-1020
25.4,23473118,25408892,0,-120,52,-1020
25.41,23473118,25412781,0,-120,60,-1012
25.43,23473118,25436799,0,-112,60,-1028
25.44,23473118,25440775,0,-112,60,-1028
25.44,23473118,25444775,0,-112,60,-1028
25.44,23473118,25448775,0,-112,60,-1028
25.45,23473118,25452775,0,-116,60,-1032
25.45,23473118,25456775,0,-116,60,-1032
25.48,23473118,25480775,0,-116,64,-1032
25.48,23473118,25484789,0,-116,64,-1032
25.49,23473118,25488776,0,-116,64,-1032
25.49,23473118,25496791,0,-120,56,-1020
25.5,23473118,25500803,0,-120,56,-1020
25.5,23473118,25504864,0,-120,56,-1020
25.5,23473118,25508881,0,-120,56,-1020
25.53,23473118,25532786,0,-116,64,-1036
25.53,23473118,25536775,0,-116,64,-1036
25.54,23473118,25540775,0,-116,64,-1036
25.54,23473118,25544775,0,-116,64,-1036
25.54,23473118,25548775,0,-116,64,-1036
25.55,23473118,25552776,0,-120,68,-1020
25.57,23473118,25576775,0,-120,56,-1028
25.58,23473118,25580776,0,-120,56,-1028
25.58,23473118,25584861,0,-120,56,-1028
25.58,23473118,25588775,0,-120,56,-1028
25.59,23473118,25592788,0,-112,52,-1024
25.59,23473118,25596799,0,-112,52,-1024
25.62,23473118,25624937,0,-108,60,-1036
25.62,23473118,25628785,0,-108,60,-1036
25.63,23473118,25632775,0,-116,60,-1012
25.63,23473118,25636775,0,-116,60,-1012
25.64,23473118,25640775,0,-116,60,-1012
25.64,23473118,25644775,0,-116,60,-1012
25.65,23473118,25648775,0,-116,60,-1012
25.67,23473118,25676817,0,-116,56,-1008
25.68,23473118,25680776,0,-116,56,-1008
25.68,23473118,25684779,0,-116,56,-1008
25.68,23473118,25688764,0,-116,56,-1008
25.69,23473118,25692869,0,-112,60,-1044
25.69,23473118,25696861,0,-112,60,-1044
25.72,23473118,25720931,0,-112,56,-1024
25.72,23473118,25724786,0,-112,56,-1024
25.72,23473118,25728786,0,-112,56,-1024
25.73,23473118,25732797,0,-116,60,-1020
25.73,23473118,25736775,0,-116,60,-1020
25.74,23473118,25740931,0,-116,60,-1020
25.74,23473118,25744775,0,-116,60,-1020
25.76,23473118,25768774,0,-120,60,-1036
25.77,23473118,25772928,0,-116,60,-1036
25.77,23473118,25776776,0,-116,60,-1036
25.78,23473118,25780769,0,-116,60,-1036
25.78,23473118,25784792,0,-116,60,-1036
25.78,23473118,25788822,0,-116,60,-1036
25.81,23473118,25813197,0,-116,60,-1032
25.81,23473118,25816785,0,-116,60,-1032
25.82,23473118,25820786,0,-116,60,-1032
25.82,23473118,25824775,0,-116,60,-1032
25.83,23473118,25833181,0,-116,64,-1028
25.83,23473118,25836774,0,-116,64,-1028
25.86,23473118,25860794,0,-116,60,-1028
25.86,23473118,25864776,0,-116,60,-1028
25.86,23473118,25868777,0,-116,60,-1028
25.87,23473118,25872775,0,-120,76,-1032
25.87,23473118,25876762,0,-120,76,-1032
25.88,23473118,25880775,0,-120,76,-1032
25.88,23473118,25884864,0,-120,76,-1032
25.9,23473118,25908939,0,-116,60,-1032
25.91,23473118,25912786,0,-116,60,-1032
25.91,23473118,25916775,0,-116,60,-1032
25.92,23473118,25920775,0,-116,60,-1032
25.92,23473118,25924775,0,-116,60,-1032
25.92,23473118,25928775,0,-116,60,-1032
25.95,23473118,25952796,0,-112,60,-1024
25.95,23473118,25956776,0,-116,60,-1024
25.96,23473118,25960779,0,-116,60,-1024
25.96,23473118,25964776,0,-116,60,-1024
25.96,23473118,25968777,0,-116,60,-1024
25.97,23473118,25972785,0,-116,60,-1024
25.97,23473118,25976797,0,-120,56,-1024
26.11,23473118,26108794,0,-120,52,-1032
26.11,23473118,26116775,0,-112,56,-1036
26.12,23473118,26120775,0,-112,56,-1036
26.12,23473118,26124775,0,-112,56,-1036
26.12,23473118,26128776,0,-112,56,-1036
26.13,23473118,26132776,0,-112,56,-1036
26.15,23473118,26156775,0,-116,60,-1028
26.16,23473118,26160776,0,-116,60,-1028
26.16,23473118,26164869,0,-116,60,-1028
26.16,23473118,26168777,0,-116,60,-1028
26.17,23473118,26172784,0,-116,60,-1028
26.17,23473118,26176796,0,-112,56,-1024
26.2,23473118,26204933,0,-116,56,-1020
26.2,23473118,26208785,0,-116,56,-1020
26.21,23473118,26212786,0,-116,56,-1020
26.21,23473118,26216775,0,-116,56,-1032
26.22,23473118,26220775,0,-116,56,-1032
26.22,23473118,26224775,0,-116,56,-1032
26.22,23473118,26228870,0,-116,56,-1032
26.25,23473118,26252774,0,-116,60,-1024
26.25,23473118,26256794,0,-120,52,-1032
26.26,23473118,26260776,0,-120,52,-1032
26.26,23473118,26264770,0,-120,52,-1032
26.27,23473118,26268789,0,-120,52,-1032
26.27,23473118,26276860,0,-116,56,-1028
26.3,23473118,26300775,0,-116,56,-1028
26.3,23473118,26304786,0,-116,56,-1028
26.3,23473118,26308776,0,-116,56,-1028
26.31,23473118,26312776,0,-116,56,-1028
26.31,23473118,26316776,0,-116,52,-1032
26.32,23473118,26320775,0,-116,52,-1032
26.32,23473118,26324775,0,-116,52,-1032
26.34,23473118,26348774,0,-116,56,-1024
26.35,23473118,26352776,0,-116,56,-1024
26.35,23473118,26356778,0,-112,56,-1020
26.36,23473118,26360769,0,-112,56,-1020
26.36,23473118,26364792,0,-112,56,-1020
26.36,23473118,26368820,0,-112,56,-1020
26.39,23473118,26392936,0,-120,60,-1040
26.39,23473118,26396786,0,-120,52,-1040
26.4,23473118,26400786,0,-120,52,-1040
26.4,23473118,26404777,0,-120,52,-1040
26.4,23473118,26408775,0,-120,52,-1040
26.41,23473118,26412789,0,-120,52,-1040
26.43,23473118,26436775,0,-116,56,-1032
26.44,23473118,26440856,0,-116,56,-1032
26.44,23473118,26444776,0,-116,56,-1032
26.45,23473118,26452775,0,-116,56,-1032
26.45,23473118,26456767,0,-112,56,-1036
26.46,23473118,26460790,0,-112,56,-1036
26.46,23473118,26464815,0,-112,56,-1036
26.48,23473118,26488879,0,-124,56,-1020
26.49,23473118,26492782,0,-124,56,-1020
26.49,23473118,26496787,0,-116,56,-1032
26.5,23473118,26500775,0,-116,56,-1032
26.5,23473118,26504799,0,-116,56,-1032
26.5,23473118,26508775,0,-116,56,-1032
26.53,23473118,26532872,0,-120,56,-1036
26.53,23473118,26536776,0,-116,60,-1012
26.54,23473118,26540790,0,-116,60,-1012
26.54,23473118,26544776,0,-116,60,-1012
26.54,23473118,26548776,0,-116,60,-1012
26.55,23473118,26552771,0,-116,60,-1012
26.55,23473118,26556869,0,-120,60,-1024
26.58,23473118,26580865,0,-112,56,-1028
26.58,23473118,26584927,0,-112,56,-1028
26.58,23473118,26588800,0,-112,56,-1028
26.59,23473118,26592775,0,-112,56,-1028
26.59,23473118,26596775,0,-116,64,-1032
26.6,23473118,26600775,0,-116,64,-1032
26.62,23473118,26628774,0,-124,56,-1024
26.63,23473118,26632790,0,-124,56,-1024
26.63,23473118,26636926,0,-116,56,-1020
26.64,23473118,26640776,0,-116,56,-1020
26.64,23473118,26644770,0,-116,56,-1020
26.64,23473118,26648788,0,-116,56,-1020
26.67,23473118,26672864,0,-120,60,-1036
26.67,23473118,26677131,0,-116,64,-1024
26.68,23473118,26680815,0,-116,64,-1024
26.68,23473118,26684786,0,-116,64,-1024
26.68,23473118,26688779,0,-116,64,-1024
26.69,23473118,26692775,0,-116,64,-1024
26.69,23473118,26696775,0,-116,60,-1040
26.72,23473118,26720775,0,-120,60,-1020
26.72,23473118,26724776,0,-120,60,-1020
26.72,23473118,26728776,0,-120,60,-1020
26.73,23473118,26732776,0,-120,60,-1020
26.73,23473118,26736859,0,-120,52,-1028
26.74,23473118,26740779,0,-120,52,-1028
26.76,23473118,26764808,0,-120,64,-1032
26.76,23473118,26768815,0,-120,64,-1032
26.77,23473118,26772867,0,-120,64,-1032
26.78,23473118,26777192,0,-116,56,-1032
26.78,23473118,26784786,0,-116,56,-1032
26.78,23473118,26788775,0,-116,56,-1032
26.79,23473118,26792775,0,-116,56,-1032
26.81,23473118,26816775,0,-116,56,-1024
26.82,23473118,26820777,0,-116,56,-1024
26.82,23473118,26824776,0,-116,56,-1024
26.82,23473118,26828776,0,-116,56,-1024
26.83,23473118,26832776,0,-116,56,-1024
26.83,23473118,26836869,0,-112,52,-1032
26.97,23473118,26972863,0,-116,56,-1024
26.97,23473118,26976869,0,-116,56,-1024
26.98,23473118,26980944,0,-120,56,-1024
26.98,23473118,26984807,0,-120,56,-1024
26.98,23473118,26988775,0,-120,56,-1024
26.99,23473118,26992778,0,-120,56,-1024
27.01,23473118,27016775,0,-112,56,-1028
27.02,23473118,27020886,0,-108,52,-1036
27.02,23473118,27024776,0,-108,52,-1036
27.02,23473118,27028776,0,-108,52,-1036
27.03,23473118,27032776,0,-108,52,-1036
27.03,23473118,27036776,0,-108,52,-1036
27.04,23473118,27040771,0,-112,56,-1024
27.06,23473118,27064788,0,-120,56,-1016
27.07,23473118,27072919,0,-120,56,-1016
27.07,23473118,27076786,0,-120,56,-1016
27.08,23473118,27080786,0,-112,56,-1024
27.08,23473118,27084778,0,-112,56,-1024
27.08,23473118,27088776,0,-112,56,-1024
27.11,23473118,27112916,0,-112,56,-1028
27.11,23473118,27116776,0,-112,56,-1028
27.12,23473118,27120793,0,-116,60,-1028
27.12,23473118,27124776,0,-116,60,-1028
27.12,23473118,27128776,0,-116,60,-1028
27.13,23473118,27132775,0,-116,60,-1028
27.13,23473118,27136770,0,-116,60,-1028
27.16,23473118,27160817,0,-112,60,-1016
27.16,23473118,27164868,0,-112,60,-1016
27.16,23473118,27168868,0,-112,60,-1016
27.17,23473118,27172786,0,-112,60,-1016
27.17,23473118,27176786,0,-112,60,-1016
27.18,23473118,27180775,0,-112,52,-1032
27.2,23473118,27204785,0,-112,60,-1024
27.2,23473118,27208776,0,-112,60,-1024
27.21,23473118,27212776,0,-112,60,-1024
27.21,23473118,27216776,0,-112,60,-1024
27.22,23473118,27220776,0,-116,60,-1028
27.22,23473118,27228775,0,-116,60,-1028
27.25,23473118,27252787,0,-120,60,-1028
27.25,23473118,27256814,0,-120,60,-1028
27.26,23473118,27260869,0,-112,60,-1024
27.26,23473118,27264929,0,-112,60,-1024
27.26,23473118,27268789,0,-112,60,-1024
27.27,23473118,27272786,0,-112,60,-1024
27.27,23473118,27276775,0,-112,60,-1024
27.3,23473118,27300786,0,-112,60,-1024
27.3,23473118,27304776,0,-112,60,-1024
27.3,23473118,27308776,0,-112,60,-1024
27.31,23473118,27312776,0,-112,60,-1024
27.31,23473118,27316776,0,-112,60,-1024
27.32,23473118,27320776,0,-108,56,-1024
27.34,23473118,27344780,0,-108,52,-1032
27.34,23473118,27348788,0,-108,52,-1032
27.35,23473118,27352861,0,-108,52,-1032
27.35,23473118,27356868,0,-108,52,-1032
27.36,23473118,27360935,0,-124,56,-1020
27.36,23473118,27364786,0,-124,56,-1020
27.36,23473118,27368775,0,-124,56,-1020
27.39,23473118,27392785,0,-116,56,-1020
27.39,23473118,27396786,0,-116,56,-1020
27.4,23473118,27404775,0,-116,60,-1028
27.4,23473118,27408776,0,-116,60,-1028
27.41,23473118,27412776,0,-116,60,-1028
27.41,23473118,27416863,0,-116,60,-1028
27.44,23473118,27440941,0,-112,60,-1036
27.44,23473118,27444793,0,-112,60,-1036
27.44,23473118,27448856,0,-112,60,-1036
27.45,23473118,27452864,0,-112,60,-1036
27.45,23473118,27456937,0,-112,60,-1036
27.46,23473118,27460786,0,-112,60,-1032
27.48,23473118,27484774,0,-120,56,-1036
27.48,23473118,27488786,0,-120,56,-1036
27.49,23473118,27492776,0,-120,56,-1036
27.49,23473118,27496776,0,-120,56,-1036
27.5,23473118,27500776,0,-116,60,-1020
27.5,23473118,27504776,0,-116,60,-1020
27.5,23473118,27508866,0,-116,60,-1020
27.53,23473118,27532873,0,-120,56,-1036
27.53,23473118,27536790,0,-120,56,-1036
27.54,23473118,27541094,0,-116,60,-1024
27.54,23473118,27544870,0,-116,60,-1024
27.54,23473118,27548918,0,-116,60,-1024
27.55,23473118,27552786,0,-116,60,-1024
27.58,23473118,27580774,0,-120,64,-1008
27.58,23473118,27584787,0,-120,64,-1008
27.58,23473118,27588776,0,-120,64,-1008
27.59,23473118,27592776,0,-120,64,-1008
27.59,23473118,27596776,0,-120,64,-1008
27.6,23473118,27600867,0,-112,56,-1032
27.6,23473118,27604776,0,-112,56,-1032
27.62,23473118,27628919,0,-116,60,-1028
27.63,23473118,27632792,0,-116,60,-1028
27.63,23473118,27636801,0,-116,60,-1028
27.64,23473118,27641124,0,-120,60,-1028
27.64,23473118,27644877,0,-120,60,-1028
27.64,23473118,27648952,0,-120,60,-1028
27.67,23473118,27672774,0,-116,52,-1020
27.67,23473118,27676775,0,-116,52,-1020
27.68,23473118,27680786,0,-116,60,-1020
27.68,23473118,27684776,0,-116,60,-1020
27.68,23473118,27688776,0,-116,60,-1020
27.69,23473118,27692790,0,-116,60,-1020
27.82,23473118,27820819,0,-120,52,-1044
27.82,23473118,27824776,0,-120,52,-1044
27.82,23473118,27828943,0,-120,52,-1044
27.83,23473118,27832794,0,-120,52,-1044
27.84,23473118,27840937,0,-112,44,-1020
27.84,23473118,27844785,0,-112,44,-1020
27.84,23473118,27848792,0,-112,44,-1020
27.87,23473118,27872774,0,-120,52,-1044
27.87,23473118,27876787,0,-120,52,-1044
27.88,23473118,27880776,0,-120,52,-1044
27.88,23473118,27884776,0,-128,60,-1036
27.88,23473118,27888776,0,-128,60,-1036
27.89,23473118,27892776,0,-128,60,-1036
27.91,23473118,27916867,0,-112,56,-1020
27.92,23473118,27920941,0,-112,56,-1032
27.92,23473118,27924776,0,-112,60,-1032
27.92,23473118,27928867,0,-112,60,-1032
27.93,23473118,27932918,0,-112,60,-1032
27.93,23473118,27936786,0,-112,60,-1032
27.94,23473118,27940789,0,-112,60,-1032
27.96,23473118,27964774,0,-120,72,-1028
27.96,23473118,27968789,0,-120,72,-1028
27.97,23473118,27972776,0,-120,72,-1028
27.97,23473118,27976776,0,-120,72,-1028
27.98,23473118,27980776,0,-120,72,-1028
27.98,23473118,27984776,0,-116,52,-1024
28.01,23473118,28008865,0,-116,64,-1012
28.01,23473118,28016798,0,-116,64,-1012
28.02,23473118,28020805,0,-116,64,-1012
28.02,23473118,28024864,0,-108,52,-1024
28.02,23473118,28028920,0,-108,52,-1024
28.03,23473118,28032787,0,-108,52,-1024
28.05,23473118,28056774,0,-112,60,-1036
28.06,23473118,28060777,0,-112,60,-1036
28.06,23473118,28064787,0,-112,56,-1024
28.06,23473118,28068776,0,-112,56,-1024
28.07,23473118,28072776,0,-112,56,-1024
28.07,23473118,28076776,0,-112,56,-1024
28.08,23473118,28080776,0,-112,56,-1024
28.1,23473118,28104865,0,-120,52,-1032
28.1,23473118,28108938,0,-120,52,-1032
28.11,23473118,28112790,0,-120,52,-1032
28.11,23473118,28116866,0,-120,52,-1032
28.12,23473118,28120872,0,-120,52,-1032
28.12,23473118,28124793,0,-116,60,-1032
28.14,23473118,28148774,0,-108,64,-1020
28.15,23473118,28152775,0,-108,64,-1020
28.15,23473118,28156787,0,-108,64,-1020
28.16,23473118,28160776,0,-108,64,-1020
28.16,23473118,28164776,0,-124,60,-1032
28.17,23473118,28172797,0,-124,60,-1032
28.17,23473118,28176776,0,-124,60,-1032
28.2,23473118,28200919,0,-124,56,-1032
28.2,23473118,28204793,0,-112,60,-1024
28.2,23473118,28208803,0,-112,60,-1024
28.21,23473118,28212866,0,-112,60,-1024
28.21,23473118,28216886,0,-112,60,-1024
28.22,23473118,28220785,0,-112,60,-1024
28.24,23473118,28244777,0,-112,56,-1028
28.24,23473118,28248775,0,-112,56,-1028
28.25,23473118,28252787,0,-112,56,-1028
28.25,23473118,28256776,0,-112,56,-1028
28.26,23473118,28260776,0,-112,56,-1028
28.26,23473118,28264776,0,-112,56,-1016
28.28,23473118,28288862,0,-116,60,-1040
28.29,23473118,28292776,0,-116,60,-1040
28.29,23473118,28296776,0,-116,60,-1040
28.3,23473118,28300790,0,-116,60,-1040
28.3,23473118,28304857,0,-112,56,-1036
28.3,23473118,28308865,0,-112,56,-1036
28.31,23473118,28312938,0,-112,56,-1036
28.33,23473118,28336775,0,-108,56,-1032
28.34,23473118,28340775,0,-108,56,-1032
28.34,23473118,28348802,0,-108,56,-1036
28.35,23473118,28352776,0,-108,56,-1036
28.35,23473118,28356776,0,-108,56,-1036
28.36,23473118,28360776,0,-108,56,-1036
28.38,23473118,28384865,0,-128,48,-1028
28.38,23473118,28388882,0,-128,48,-1028
28.39,23473118,28392797,0,-128,48,-1028
28.39,23473118,28396803,0,-128,48,-1028
28.4,23473118,28400872,0,-128,48,-1028
28.4,23473118,28404918,0,-112,56,-1032
28.4,23473118,28408786,0,-112,56,-1032
28.43,23473118,28432774,0,-116,60,-1040
28.43,23473118,28436775,0,-116,60,-1040
28.44,23473118,28440812,0,-116,60,-1040
28.44,23473118,28444776,0,-116,60,-1036
28.44,23473118,28448886,0,-116,60,-1036
28.45,23473118,28452776,0,-116,60,-1036
28.47,23473118,28476788,0,-120,56,-1028
28.48,23473118,28480865,0,-120,56,-1028
28.48,23473118,28484928,0,-112,52,-1024
28.48,23473118,28488791,0,-112,52,-1024
28.49,23473118,28492822,0,-112,52,-1024
