time_ax,theoretical_vx
1.29769999999999985,1.62143206190528444
1.30165799999999998,1.62642250783071485
1.31571149999999992,1.65649867781180249
1.3297150000000002,1.66136436258909703
1.33381799999999995,1.66673657762782268
1.33786000000000005,1.67145005380439171
1.34175149999999999,1.67644673778722852
1.34570750000000006,1.68132115584489283
1.36087200000000008,1.71428554640532305
1.37687549999999992,1.72125345652870521
1.38168099999999994,1.72627634035265087
1.38567600000000013,1.73122187226475255
1.38966100000000004,1.73621980385907104
1.39366100000000004,1.74120276411561337
1.3976575,1.74619196242956209
1.41170399999999985,1.77625191346139188
1.425705,1.78112757913053743
1.42966900000000008,1.78614297728559479
1.43371050000000011,1.79121202273435087
1.43778150000000005,1.79630102996680852
1.44182200000000016,1.80129397111520162
1.45573949999999996,1.83102829555039714
1.46965650000000014,1.83601998908730879
1.4736625000000001,1.84102415873903413
1.47766799999999998,1.84601460466446454
1.48166449999999994,1.85099631730952519
1.48565949999999991,1.85598302040051144
1.49365749999999986,1.87095311056532121
1.50770000000000004,1.8910221888544394
1.51774850000000017,1.89602635850616474
1.52179099999999989,1.90110912768121554
1.52575349999999998,1.90591367949592372
1.5317400000000001,1.91604677994751005
1.53774199999999994,1.92089000771814011
1.5516700000000001,1.95080024537220709
1.56570750000000003,1.95591670005725438
1.56971349999999998,1.96079610856084385
1.57366349999999988,1.96577283075997933
1.577658,1.97076327668540974
1.58165800000000001,1.97575372261084015
1.59570150000000011,2.00580494036230039
1.60975050000000008,2.01080911001402551
1.61175599999999997,2.01080911001402551
1.61370749999999985,2.00652949808198233
1.61766900000000002,2.00212159647634191
1.62171050000000005,1.99766654567442248
1.62574649999999998,1.99327070549108631
1.69570350000000003,1.84425183292527817
1.76566249999999991,1.83985160677019488
1.76966350000000006,1.835477696445593
1.77365799999999996,1.83109172469868731
1.77766899999999994,1.82668163010717355
1.78166899999999995,1.8223197812048757
1.79570849999999993,1.79589320493683169
1.80979000000000001,1.79143925062784892
1.81374799999999992,1.78721336684970522
1.81971250000000007,1.77835918638563917
1.82578149999999995,1.77390413558371973
1.82974049999999999,1.76967715531263914
1.83367650000000015,1.76527254318580895
1.84767049999999999,1.73898851099953933
1.86166049999999994,1.73459267081620316
1.86566149999999986,1.73021437451985438
1.86965800000000004,1.72582840277294869
1.87365849999999989,1.72144133453310633
1.87766499999999992,1.71704220487095971
1.89170900000000008,1.69064304092633377
1.90579100000000001,1.68616057780099626
1.90975649999999986,1.68194675544515637
1.913686,1.67754323981126285
1.91772000000000009,1.67310025043164745
1.92177700000000007,1.66864629612266469
1.93573200000000001,1.64249713256761232
1.94965650000000013,1.63811006432776995
1.95366300000000015,1.63371093466562334
1.9576690000000001,1.62932496291871765
1.96173550000000008,1.62479315761122733
1.96572999999999998,1.62056508084721029
1.96965799999999991,1.6161791091003046
1.985703,1.58537862250765849
2.00177899999999998,1.58092466819867572
2.00574299999999983,1.57668562650529132
2.00968549999999979,1.57227882139258779
2.0137204999999998,1.56783692850590883
2.01774750000000003,1.56344766728019291
2.02170849999999991,1.55915051146116213
2.03566199999999986,1.53284783889496801
2.04965699999999984,1.52845967416218853
2.0537365000000003,1.52390155302421704
2.05773649999999986,1.51968773066837692
2.06166500000000008,1.51528640802035719
2.06566500000000008,1.51091578717456532
2.07967600000000008,1.48456048294740861
2.09371799999999997,1.48012187953953989
2.09780649999999991,1.47559446020379648
2.10177000000000014,1.47142998003010916
2.10568299999999997,1.46701330648097517
2.10972250000000017,1.46257141359429621
2.1137794999999997,1.45811636279237677
2.12773400000000024,1.43196939222319752
2.14165700000000037,1.42758342047629183
2.14566250000000025,1.42318538730708233
