Time (seconds),Lock,Running Time,Light,Acceleration x,Acceleration y,Acceleration z
56.26,50749119,56264776,3,532,132,-1028
56.26,50749119,56268777,0,532,132,-1028
56.27,50749119,56272776,0,532,132,-1028
56.27,50749119,56276797,0,532,132,-1028
56.3,50749119,56300776,0,716,-56,-1036
56.3,50749119,56304938,0,704,148,-412
56.3,50749119,56308777,0,704,148,-412
56.31,50749119,56312768,0,704,148,-412
56.31,50749119,56316789,0,704,148,-412
56.32,50749119,56320817,8,704,148,-412
56.32,50749119,56324945,8,-44,308,-1396
56.34,50749119,56348784,1,-420,-136,-1104
56.35,50749119,56352787,1,-420,-136,-1104
56.35,50749119,56356776,1,-420,-136,-1104
56.36,50749119,56360776,1,-420,-136,-1104
56.36,50749119,56364776,1,-144,-172,-664
56.36,50749119,56368865,5,-144,-172,-664
56.39,50749119,56392776,5,-80,420,-1672
56.4,50749119,56400776,5,-80,420,-1672
56.4,50749119,56404984,5,356,-112,-660
56.4,50749119,56408765,5,356,-112,-660
56.41,50749119,56412799,5,356,-112,-660
56.41,50749119,56416815,5,356,-112,-660
56.44,50749119,56444782,88,332,496,-864
56.44,50749119,56448787,88,332,496,-864
56.45,50749119,56452776,88,332,496,-864
56.45,50749119,56456776,88,332,496,-864
56.46,50749119,56460776,88,332,496,-864
56.46,50749119,56464776,88,-208,428,-660
56.46,50749119,56468777,215,-208,428,-660
56.49,50749119,56492776,215,4,176,-1432
56.49,50749119,56496780,252,4,176,-1432
56.5,50749119,56500772,252,4,176,-1432
56.5,50749119,56504795,252,-128,304,-1256
56.5,50749119,56508777,252,-128,304,-1256
56.51,50749119,56512863,252,-128,304,-1256
56.53,50749119,56536786,254,320,384,-1652
56.54,50749119,56540787,254,320,384,-1652
56.54,50749119,56544777,253,320,384,-1652
56.54,50749119,56548777,253,52,-164,-860
56.55,50749119,56552865,253,52,-164,-860
56.56,50749119,56560776,253,52,-164,-860
56.58,50749119,56584776,234,-268,12,-1572
56.58,50749119,56588777,234,-384,208,-1440
56.59,50749119,56592777,234,-384,208,-1440
56.59,50749119,56596780,146,-384,208,-1440
56.6,50749119,56600777,146,-384,208,-1440
56.6,50749119,56604793,146,-384,208,-1440
56.62,50749119,56628877,61,244,228,-984
56.63,50749119,56632780,61,244,228,-984
56.63,50749119,56636787,61,244,228,-984
56.64,50749119,56640776,61,244,228,-984
56.64,50749119,56644886,16,244,228,-984
56.64,50749119,56648776,16,324,84,-956
56.65,50749119,56652790,16,324,84,-956
56.67,50749119,56676776,4,-200,-224,-1684
56.68,50749119,56680780,4,-200,-224,-1684
56.68,50749119,56684777,4,-200,-224,-1684
56.68,50749119,56688777,4,-32,-196,-480
56.69,50749119,56692776,4,-32,-196,-480
56.69,50749119,56696764,9,-32,-196,-480
56.82,50749119,56824862,4,88,-112,-2040
56.82,50749119,56828885,4,-248,-132,-644
56.83,50749119,56832944,4,-248,-132,-644
56.84,50749119,56840775,4,-248,-132,-644
56.84,50749119,56844776,4,-248,-132,-644
56.84,50749119,56848776,3,200,96,-1384
56.87,50749119,56872776,11,368,92,-708
56.87,50749119,56876791,11,368,92,-708
56.88,50749119,56880777,11,368,92,-708
56.88,50749119,56884857,11,368,92,-708
56.88,50749119,56888776,11,280,-16,-984
56.89,50749119,56892771,11,280,-16,-984
56.89,50749119,56896794,7,280,-16,-984
56.92,50749119,56920892,10,-48,156,-788
56.92,50749119,56924933,10,-48,156,-788
56.92,50749119,56928788,10,-140,-32,-908
56.93,50749119,56932787,10,-140,-32,-908
56.93,50749119,56936776,10,-140,-32,-908
56.94,50749119,56940776,10,-140,-32,-908
56.96,50749119,56964776,0,-88,-164,-1340
56.96,50749119,56968777,0,200,132,-1396
56.97,50749119,56972777,0,200,132,-1396
56.97,50749119,56976923,0,200,132,-1396
56.98,50749119,56980777,0,200,132,-1396
56.98,50749119,56984780,0,200,132,-1396
57.01,50749119,57008794,5,32,-64,-1288
57.01,50749119,57016869,5,32,-64,-1288
57.02,50749119,57020945,0,32,-64,-1288
57.02,50749119,57024787,0,32,-64,-1288
57.02,50749119,57028777,0,-232,36,-1336
57.03,50749119,57032776,0,-232,36,-1336
57.03,50749119,57036776,0,-232,36,-1336
57.06,50749119,57060776,0,-92,224,-1056
57.06,50749119,57064777,0,-92,224,-1056
57.06,50749119,57068778,0,-48,196,-1212
57.07,50749119,57072777,0,-48,196,-1212
57.07,50749119,57076779,0,-48,196,-1212
57.08,50749119,57080780,0,-48,196,-1212
57.1,50749119,57104829,0,-112,-120,-1060
57.1,50749119,57109130,0,-12,172,-1340
57.11,50749119,57112929,0,-12,172,-1340
57.11,50749119,57116787,0,-12,172,-1340
57.12,50749119,57120787,0,-12,172,-1340
57.12,50749119,57124777,0,-12,172,-1340
57.12,50749119,57128776,0,-12,136,-1040
57.15,50749119,57152776,0,-56,-48,-1000
57.15,50749119,57156777,0,-56,-48,-1000
57.16,50749119,57160791,0,-56,-48,-1000
57.16,50749119,57164777,0,-56,-48,-1000
57.17,50749119,57172776,0,-72,120,-1052
57.17,50749119,57176771,0,-72,120,-1052
57.2,50749119,57200801,0,-40,28,-1052
57.2,50749119,57204864,0,-40,28,-1052
57.2,50749119,57209184,0,-60,76,-1052
57.21,50749119,57212786,0,-60,76,-1052
57.21,50749119,57216787,0,-60,76,-1052
57.22,50749119,57220776,0,-60,76,-1052
57.22,50749119,57224778,4,-60,76,-1052
57.24,50749119,57248776,0,32,40,-1260
57.25,50749119,57252802,0,32,40,-1260
57.25,50749119,57256777,0,32,40,-1260
57.26,50749119,57260783,0,32,40,-1260
57.26,50749119,57264777,0,32,40,-1260
57.26,50749119,57268777,0,-128,0,-956
57.29,50749119,57292945,0,-100,-16,-1032
57.29,50749119,57296796,0,-100,-16,-1032
57.3,50749119,57300862,0,-100,-16,-1032
57.3,50749119,57304871,0,-100,-16,-1032
57.3,50749119,57308791,0,-44,104,-1188
57.31,50749119,57312787,0,-44,104,-1188
57.31,50749119,57316776,0,-44,104,-1188
57.34,50749119,57340786,6,-160,96,-1052
57.34,50749119,57348776,0,-156,-32,-1096
57.35,50749119,57352779,0,-156,-32,-1096
57.35,50749119,57356777,0,-156,-32,-1096
57.36,50749119,57360777,0,-156,-32,-1096
57.36,50749119,57364777,0,-156,-32,-1096
57.38,50749119,57388776,1,-80,76,-1164
57.39,50749119,57392795,1,-244,168,-1220
57.39,50749119,57396856,1,-244,168,-1220
57.4,50749119,57400791,0,-244,168,-1220
57.4,50749119,57404941,0,-244,168,-1220
57.4,50749119,57408801,0,-244,168,-1220
57.43,50749119,57432775,2,-308,-304,-904
57.43,50749119,57436860,2,-308,-304,-904
57.44,50749119,57440787,2,-308,-304,-904
57.44,50749119,57444777,2,-308,-304,-904
57.44,50749119,57448777,0,-308,-304,-904
57.45,50749119,57452777,0,68,116,-1016
57.48,50749119,57480875,3,-156,464,-1480
57.48,50749119,57484778,3,-156,464,-1480
57.48,50749119,57488797,3,-156,464,-1480
57.49,50749119,57492860,3,-256,416,-892
57.49,50749119,57496867,3,-256,416,-892
57.5,50749119,57500955,4,-256,416,-892
57.5,50749119,57508776,4,-256,416,-892
57.53,50749119,57532786,11,-84,236,-168
57.53,50749119,57536805,11,-84,236,-168
57.54,50749119,57540777,11,-84,236,-168
57.54,50749119,57544777,11,-84,236,-168
57.54,50749119,57548777,3,-84,236,-168
57.55,50749119,57552777,3,76,-68,-1280
57.68,50749119,57688794,3,-288,80,-780
57.69,50749119,57692868,3,-252,72,-952
57.69,50749119,57696873,3,-252,72,-952
57.7,50749119,57700776,2,-252,72,-952
57.7,50749119,57704787,2,-252,72,-952
57.7,50749119,57708776,2,-252,72,-952
57.71,50749119,57712944,2,-76,-284,-1532
57.73,50749119,57736776,2,136,168,-1272
57.74,50749119,57740777,2,136,168,-1272
57.74,50749119,57744777,2,136,168,-1272
57.74,50749119,57748778,8,136,168,-1272
57.75,50749119,57752777,8,-52,136,-980
57.75,50749119,57756777,8,-52,136,-980
57.78,50749119,57780940,7,-156,-112,-1288
57.78,50749119,57784794,7,-156,-112,-1288
57.79,50749119,57788856,7,-156,-28,-1364
57.79,50749119,57796936,7,-44,-28,-1364
57.8,50749119,57800787,16,-44,-28,-1364
57.8,50749119,57804801,16,-44,-28,-1364
57.83,50749119,57832859,44,220,392,-976
57.83,50749119,57836777,44,220,392,-976
57.84,50749119,57840777,44,220,392,-976
57.84,50749119,57844777,44,220,392,-976
57.84,50749119,57848777,44,220,392,-976
57.85,50749119,57852800,90,-36,140,-1120
57.85,50749119,57856777,90,-36,140,-1120
57.88,50749119,57880789,147,128,-16,-604
57.88,50749119,57884806,147,128,-16,-604
57.88,50749119,57888790,147,128,-16,-604
57.89,50749119,57892925,147,112,236,-1168
57.89,50749119,57896787,147,112,236,-1168
57.9,50749119,57900787,205,112,236,-1168
57.92,50749119,57924868,244,-172,128,-1320
57.92,50749119,57928787,244,-172,128,-1320
57.93,50749119,57932780,244,276,396,-1348
57.93,50749119,57936777,244,276,396,-1348
57.94,50749119,57940777,244,276,396,-1348
57.94,50749119,57944777,244,276,396,-1348
57.97,50749119,57968863,253,96,-16,-1496
57.97,50749119,57976792,254,-384,-100,-996
57.98,50749119,57980798,254,-384,-100,-996
57.98,50749119,57984861,254,-384,-100,-996
57.98,50749119,57988929,254,-384,-100,-996
57.99,50749119,57992787,254,-164,32,-504
58.01,50749119,58016775,254,548,24,-1308
58.02,50749119,58020776,254,548,24,-1308
58.02,50749119,58024788,253,548,24,-1308
58.02,50749119,58028778,253,548,24,-1308
58.03,50749119,58032778,253,208,76,-1020
58.03,50749119,58036777,253,208,76,-1020
58.06,50749119,58060863,246,-300,236,-852
58.06,50749119,58064869,246,-300,236,-852
58.06,50749119,58068942,246,-300,236,-852
58.07,50749119,58073094,246,-384,-56,-744
58.07,50749119,58076860,209,-384,-56,-744
58.08,50749119,58080890,209,-384,-56,-744
58.1,50749119,58108867,135,-80,132,-1332
58.11,50749119,58112777,135,276,-76,-996
58.11,50749119,58116788,135,276,-76,-996
58.12,50749119,58120778,135,276,-76,-996
58.12,50749119,58124778,135,276,-76,-996
58.13,50749119,58132776,53,-340,128,-656
58.13,50749119,58136776,53,-340,128,-656
58.16,50749119,58160869,21,-372,312,-1344
58.16,50749119,58164864,21,-372,312,-1344
58.16,50749119,58168799,21,-372,312,-1344
58.17,50749119,58172815,21,-372,312,-1100
58.17,50749119,58176868,12,-144,40,-1100
58.18,50749119,58180933,12,-144,40,-1100
58.2,50749119,58204775,10,-448,56,-796
58.2,50749119,58208790,10,-448,56,-796
58.21,50749119,58212776,10,-448,56,-796
58.21,50749119,58216788,10,-412,60,-596
58.22,50749119,58220777,10,-412,60,-596
58.22,50749119,58224777,10,-412,60,-596
58.24,50749119,58248797,17,-316,16,-624
58.25,50749119,58252814,5,-316,16,-624
58.25,50749119,58256863,5,-60,-144,-852
58.26,50749119,58260930,5,-60,-144,-852
58.26,50749119,58264799,5,-60,-144,-852
58.26,50749119,58268809,5,-60,-144,-852
58.27,50749119,58272861,5,-60,-144,-852
58.29,50749119,58296776,8,92,144,-1176
58.3,50749119,58300800,9,92,144,-1176
58.3,50749119,58308776,9,92,144,-1176
