time_px,theoretical_px
1.37927825000000004,1.20401747303680162
1.38367850000000003,1.21092382571650514
1.38766850000000019,1.21783270325618176
1.39166100000000004,1.22478754839213111
1.39565925000000002,1.23175623490444996
1.40468074999999981,1.25649523885580083
1.41870450000000003,1.2813986739936909
1.42768700000000015,1.2884690042365079
1.43168975000000009,1.29569794435279828
1.43574599999999997,1.30300032717157133
1.43980174999999999,1.31026836847250738
1.44878075000000006,1.33554479104566637
1.46269800000000005,1.36106194653431811
1.47165950000000012,1.36842706596241426
1.47566525000000004,1.37581128284582044
1.47966624999999996,1.38319883492065498
1.48366199999999981,1.39060352614773075
1.4896585,1.40550754373546294
1.50067875000000006,1.43192131280651425
1.51272425000000021,1.45094839147059096
1.51976975000000003,1.45862335157204659
1.52377224999999994,1.46616601550876657
1.52874675000000004,1.47760609865399584
1.53474099999999991,1.48912074595378008
1.54470600000000013,1.51608319687630155
1.55868874999999996,1.5435034664370344
1.56771050000000001,1.5513486421926963
1.57168850000000004,1.55910361584785484
1.57566074999999994,1.56696586258845039
1.57965800000000001,1.57485889658704292
1.58867975000000006,1.60281640612877485
1.6027260000000001,1.63103111152564328
1.61075325000000014,1.63506378919577622
1.61273175000000002,1.63898370734262566
1.61568824999999983,1.64692384299817252
1.61968975000000004,1.65500641488642364
1.62372849999999991,1.66306012625927546
1.66072500000000001,1.7972909083692723
1.73068299999999997,1.92615900463809986
1.76766299999999998,1.93351150090918322
1.77166075000000012,1.94083455668556337
1.77566349999999984,1.94817022114862648
1.77966899999999995,1.95546822397125064
1.78868874999999994,1.98086717458071893
1.80274924999999997,2.00612468556723611
1.81176899999999996,2.01320683909722398
1.81673024999999999,2.02384026784411031
1.82274700000000012,2.03461961089462617
1.82776099999999997,2.04163413005995542
1.83170849999999996,2.04859091106660074
1.84067350000000007,2.0731102256627354
1.85466549999999986,2.09740792602953663
1.86366100000000001,2.1043392725237311
1.86765975000000006,2.11124531000345694
1.87165824999999986,2.1181407112955033
1.87566174999999991,2.12502885344581438
1.884687,2.1489576192418034
1.89875000000000016,2.17273369352126222
1.90777375000000005,2.1794118083362557
1.91172124999999982,2.18601236630443596
1.91570300000000016,2.19277061422425623
1.91974850000000008,2.19954934709394179
1.92875450000000015,2.22265285036762794
1.94269425000000018,2.24549325782421283
1.95165975000000014,2.2520475332404466
1.95566600000000013,2.258583394143308
1.95970225000000009,2.26519982981187562
1.96373275000000014,2.27168162155363662
1.96769399999999983,2.27803858714269358
1.97768049999999995,2.30372308404451864
1.99374099999999999,2.32917382989521604
2.0037609999999999,2.33543221349931907
2.00771424999999981,2.34163960966723783
2.0117029999999998,2.34797479319265801
2.01573400000000014,2.35427963472627377
2.01972799999999975,2.36046394041927066
2.02868524999999966,2.3820360399101177
2.04265950000000007,2.40345753923273531
2.05169675000000007,2.40968359304588953
2.05573650000000008,2.41577077161327392
2.05970075000000019,2.42173221956519358
2.0636650000000003,2.42778462395558359
2.07267050000000008,2.44876943296592309
2.08669700000000002,2.46958446783294372
2.09576224999999994,2.47562669096046406
2.09978825000000002,2.48146695664489814
2.10372650000000005,2.48721602093495697
2.10770275000000007,2.49313304967332927
2.11175099999999993,2.49905766482772895
2.12075674999999997,2.51922251566191235
2.1346955000000003,2.53912929256751996
2.14365975000000031,2.54483866979730777
2.14866250000000036,2.55335150247493559
2.1546599999999998,2.5618178331417738
2.15965749999999979,2.56744921713924867
2.16866249999999994,2.5869579198471353
2.18269100000000016,2.60630178644549826
2.19173399999999985,2.61184593175930502
2.19579849999999954,2.61744174013068331
2.19982450000000007,2.62284521082242783
2.20375824999999992,2.62815490072783531
2.21370524999999985,2.64961163353596385
2.22968174999999968,2.67075670013752031
2.23966399999999988,2.67603717788642692
2.24366325,2.68129814472463757
2.24766524999999984,2.68655072954277419
2.25166549999999965,2.69177204520359714
2.25566050000000029,2.69697586080973739
2.26466324999999991,2.71501045262543483
2.27868849999999989,2.73286687498064707
2.28772624999999996,2.73798146790997876
2.29172449999999994,2.74298443608612086
2.29568724999999985,2.74797459109638176
2.29969000000000001,2.75304313202662598
2.30971100000000007,2.77283211101045035
2.3266902500000004,2.79468717179342763
2.33866599999999991,2.80194273640626745
2.34366324999999964,2.80676767832884133
2.34766074999999974,2.81156788806862767
2.35165800000000003,2.81635716329771135
